,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
8324,Carnegie Hill,40.7826825671257,-73.95325646837112,Samuel Seabury Playground,40.78547546877856,-73.95076291284549,Playground
8325,Carnegie Hill,40.7826825671257,-73.95325646837112,SEPHORA,40.779151,-73.955179,Cosmetics Shop
8326,Carnegie Hill,40.7826825671257,-73.95325646837112,TD Bank,40.78483688769866,-73.94921600818634,Bank
8327,Carnegie Hill,40.7826825671257,-73.95325646837112,Morton Williams,40.78165414938041,-73.95821293048212,Supermarket
8328,Carnegie Hill,40.7826825671257,-73.95325646837112,Paris Baguette,40.77908,-73.956112,Bakery
8329,Carnegie Hill,40.7826825671257,-73.95325646837112,The Auction House,40.77968537732867,-73.95002861558143,Bar
8330,Carnegie Hill,40.7826825671257,-73.95325646837112,The Marmara Manhattan,40.7829704284668,-73.9476699829102,Hotel
8331,Carnegie Hill,40.7826825671257,-73.95325646837112,Fresh & Co,40.778871761625005,-73.9560964088911,Salad Place
8332,Carnegie Hill,40.7826825671257,-73.95325646837112,Go Cups,40.783510663203565,-73.94757038999462,Coffee Shop
8333,Carnegie Hill,40.7826825671257,-73.95325646837112,Merrion Square,40.78356289074022,-73.94749308058552,Pub
8334,Carnegie Hill,40.7826825671257,-73.95325646837112,The UPS Store,40.7834263,-73.9474527,Shipping Store
8335,Noho,40.72325901885768,-73.98843368023597,Russ & Daughters,40.722753419544574,-73.98822372207833,Gourmet Shop
8336,Noho,40.72325901885768,-73.98843368023597,Il Laboratorio del Gelato,40.722222,-73.987038,Ice Cream Shop
8337,Noho,40.72325901885768,-73.98843368023597,Le French Diner,40.722113618193,-73.98813029025752,French Restaurant
8338,Noho,40.72325901885768,-73.98843368023597,Katz's Delicatessen,40.722312,-73.987362,Sandwich Place
8339,Noho,40.72325901885768,-73.98843368023597,Punjabi Grocery & Deli,40.722418377692485,-73.98694780645458,Deli / Bodega
8340,Noho,40.72325901885768,-73.98843368023597,Bar Goto,40.722773,-73.989801,Cocktail Bar
8341,Noho,40.72325901885768,-73.98843368023597,Lil' Frankie's,40.723444771266365,-73.9883282856349,Italian Restaurant
8342,Noho,40.72325901885768,-73.98843368023597,Urban Wines NYC,40.724277609066995,-73.98763034113799,Wine Shop
8343,Noho,40.72325901885768,-73.98843368023597,Sweet Chick,40.72176401281848,-73.98748035440444,Southern / Soul Food Restaurant
8344,Noho,40.72325901885768,-73.98843368023597,Lucien,40.723329,-73.988071,French Restaurant
8345,Noho,40.72325901885768,-73.98843368023597,Equinox Orchard Street,40.72237017311023,-73.98793738659782,Gym
8346,Noho,40.72325901885768,-73.98843368023597,Rockwood Music Hall,40.722196338549765,-73.98884099196496,Rock Club
8347,Noho,40.72325901885768,-73.98843368023597,Ludlow Coffee Supply,40.721711037947095,-73.98752102186039,Coffee Shop
8348,Noho,40.72325901885768,-73.98843368023597,Union Market,40.72235957778278,-73.986293449898,Grocery Store
8349,Noho,40.72325901885768,-73.98843368023597,ØDD. New York,40.721332041050864,-73.98748734949437,Boutique
8350,Noho,40.72325901885768,-73.98843368023597,September Wines & Spirits,40.721302057325865,-73.98782863767224,Wine Shop
8351,Noho,40.72325901885768,-73.98843368023597,Mr. Purple,40.72194891468394,-73.98795196960627,Hotel Bar
8352,Noho,40.72325901885768,-73.98843368023597,Mudpark,40.723126691913414,-73.98879367116311,Coffee Shop
8353,Noho,40.72325901885768,-73.98843368023597,"Rockwood Music Hall, Stage 3",40.72209996272042,-73.98822478575869,Rock Club
8354,Noho,40.72325901885768,-73.98843368023597,The Lazy Llama Coffee Bar,40.72350640379608,-73.98867934942245,Coffee Shop
8355,Noho,40.72325901885768,-73.98843368023597,Blue Ribbon Sushi Izakaya,40.72206282156763,-73.98820453317978,Sushi Restaurant
8356,Noho,40.72325901885768,-73.98843368023597,Cafe Himalaya,40.72292343716467,-73.9882931538336,Himalayan Restaurant
8357,Noho,40.72325901885768,-73.98843368023597,Tacos Cholula,40.72300435699362,-73.98580579523315,Taco Place
8358,Noho,40.72325901885768,-73.98843368023597,Bluestockings,40.721466448876065,-73.9890866516691,Bookstore
8359,Noho,40.72325901885768,-73.98843368023597,Anthology Film Archives,40.724835835308475,-73.99015830792878,Indie Movie Theater
8360,Noho,40.72325901885768,-73.98843368023597,Van Leeuwen Artisan Ice Cream,40.721534,-73.987405,Ice Cream Shop
8361,Noho,40.72325901885768,-73.98843368023597,Insomnia Cookies,40.72120722693385,-73.98869021932823,Bakery
8362,Noho,40.72325901885768,-73.98843368023597,Umi No Ie,40.724841294374464,-73.9881358914095,Japanese Restaurant
8363,Noho,40.72325901885768,-73.98843368023597,El Diablito Taqueria,40.725228897078274,-73.98904211451524,Mexican Restaurant
8364,Noho,40.72325901885768,-73.98843368023597,Cheese Grille,40.7219115,-73.9886709,Sandwich Place
8365,Noho,40.72325901885768,-73.98843368023597,Lui's Thai Food,40.725346679365366,-73.98740518362295,Thai Restaurant
8366,Noho,40.72325901885768,-73.98843368023597,Souvlaki GR,40.721114,-73.987174,Greek Restaurant
8367,Noho,40.72325901885768,-73.98843368023597,Sakamai,40.721178126128784,-73.98810589950422,Sake Bar
8368,Noho,40.72325901885768,-73.98843368023597,Whole Foods Market,40.723792913183296,-73.99146099967388,Grocery Store
8369,Noho,40.72325901885768,-73.98843368023597,Downtown Bakery,40.7253138959479,-73.9869344406366,Mexican Restaurant
8370,Noho,40.72325901885768,-73.98843368023597,Rosie's,40.72495638530936,-73.99047988598804,Mexican Restaurant
8371,Noho,40.72325901885768,-73.98843368023597,Supper,40.72291486887997,-73.9853185415268,Italian Restaurant
8372,Noho,40.72325901885768,-73.98843368023597,Richard Taittinger Gallery,40.721011653414074,-73.98787998692504,Art Gallery
8373,Noho,40.72325901885768,-73.98843368023597,Bonnie Slotnick Cookbooks,40.7251147854322,-73.99075503043365,Bookstore
8374,Noho,40.72325901885768,-73.98843368023597,Momofuku Ko,40.7247271079246,-73.9915926691146,New American Restaurant
8375,Noho,40.72325901885768,-73.98843368023597,Ludlow House,40.72043887554965,-73.98816788618679,Club House
8376,Noho,40.72325901885768,-73.98843368023597,Baar Baar,40.724533801523286,-73.99162419418478,Indian Restaurant
8377,Noho,40.72325901885768,-73.98843368023597,Emmy Squared,40.72586676457121,-73.98663786068168,Pizza Place
8378,Noho,40.72325901885768,-73.98843368023597,PUBLIC,40.72302,-73.99198,Hotel
8379,Noho,40.72325901885768,-73.98843368023597,Sonnyboy,40.72057758609427,-73.99005876573494,Australian Restaurant
8380,Noho,40.72325901885768,-73.98843368023597,Exit 9 Gift Emporium,40.72392691626546,-73.98523696178921,Gift Shop
8381,Noho,40.72325901885768,-73.98843368023597,Bowery Meat Company,40.7245665,-73.9918409,Steakhouse
8382,Noho,40.72325901885768,-73.98843368023597,Trapizzino,40.72038960614917,-73.98897171020508,Italian Restaurant
8383,Noho,40.72325901885768,-73.98843368023597,Sauce Pizzeria,40.720368,-73.98883,Pizza Place
8384,Noho,40.72325901885768,-73.98843368023597,Y7 East Village,40.72186898265034,-73.98508543421316,Yoga Studio
8385,Noho,40.72325901885768,-73.98843368023597,Double Zero,40.72610826388715,-73.98980624666206,Pizza Place
8386,Noho,40.72325901885768,-73.98843368023597,Sperone Westwater,40.723193051009986,-73.99268196035209,Art Gallery
8387,Noho,40.72325901885768,-73.98843368023597,Upstate Craft Beer and Oyster Bar,40.726331,-73.986453,Seafood Restaurant
8388,Noho,40.72325901885768,-73.98843368023597,Patacon Pisao,40.7203616544257,-73.98747771978378,Venezuelan Restaurant
8389,Noho,40.72325901885768,-73.98843368023597,Lancelotti Housewares,40.724545,-73.98444,Furniture / Home Store
8390,Noho,40.72325901885768,-73.98843368023597,Creperie,40.72025931319779,-73.98824950395908,Creperie
8391,Noho,40.72325901885768,-73.98843368023597,Commend,40.72137297392557,-73.99135978632427,Record Shop
8392,Noho,40.72325901885768,-73.98843368023597,New York Pilates - Bowery,40.72331006561186,-73.99314595309166,Pilates Studio
8393,Noho,40.72325901885768,-73.98843368023597,Freemans,40.72183686195003,-73.99245120080575,American Restaurant
8394,Noho,40.72325901885768,-73.98843368023597,Joey Bats Cafe,40.71996882192281,-73.99002536853604,Bakery
8395,Noho,40.72325901885768,-73.98843368023597,Il Posto Accanto,40.72230066259489,-73.98418849489386,Italian Restaurant
8396,Noho,40.72325901885768,-73.98843368023597,Economy Candy,40.720039,-73.987907,Candy Store
8397,Noho,40.72325901885768,-73.98843368023597,Balvanera,40.720547,-73.985399,Argentinian Restaurant
8398,Noho,40.72325901885768,-73.98843368023597,Wildair,40.72000061250043,-73.98923714960337,French Restaurant
8399,Noho,40.72325901885768,-73.98843368023597,The Brant Foundation Art Study Center,40.726009877430975,-73.98522676126714,Art Gallery
8400,Noho,40.72325901885768,-73.98843368023597,Wolfnights,40.7200881893585,-73.9883923207096,Sandwich Place
8401,Noho,40.72325901885768,-73.98843368023597,Pop Physique,40.723587210326464,-73.99284047343448,Gym / Fitness Center
8402,Noho,40.72325901885768,-73.98843368023597,Ramen Ishida,40.719635,-73.988366,Asian Restaurant
8403,Noho,40.72325901885768,-73.98843368023597,bibi,40.72378703134906,-73.98368533162001,Wine Bar
8404,Noho,40.72325901885768,-73.98843368023597,Bowery Mural,40.7243044903277,-73.99287470389083,Street Art
8405,Noho,40.72325901885768,-73.98843368023597,Raku,40.72659589636028,-73.98664884421136,Udon Restaurant
8406,Noho,40.72325901885768,-73.98843368023597,Dual Specialty,40.726171917107344,-73.98626552515373,Grocery Store
8407,Noho,40.72325901885768,-73.98843368023597,The Bowery Hotel,40.72614466252136,-73.99162708611642,Hotel
8408,Noho,40.72325901885768,-73.98843368023597,Kindred,40.726476,-73.986596,Wine Bar
8409,Noho,40.72325901885768,-73.98843368023597,Mast Books,40.72469352329803,-73.98431807756424,Bookstore
8410,Noho,40.72325901885768,-73.98843368023597,99¢ Fresh Pizza,40.72637573745666,-73.9893380436357,Pizza Place
8411,Noho,40.72325901885768,-73.98843368023597,Sushi By M,40.72657976582341,-73.99038360990808,Sushi Restaurant
8412,Noho,40.72325901885768,-73.98843368023597,Good Thanks,40.71965031043434,-73.9894538285545,Café
8413,Noho,40.72325901885768,-73.98843368023597,Caffe Vita Coffee Roasting Co.,40.71975181143025,-73.98852856288337,Coffee Shop
8414,Noho,40.72325901885768,-73.98843368023597,Russ & Daughters Café,40.719515,-73.989724,Café
8415,Noho,40.72325901885768,-73.98843368023597,Spicy Moon,40.72675410362935,-73.98709466079313,Vegetarian / Vegan Restaurant
8416,Noho,40.72325901885768,-73.98843368023597,Bon Bon,40.719848411169856,-73.98998773291106,Candy Store
8417,Noho,40.72325901885768,-73.98843368023597,Pause Cafe,40.72126434115774,-73.98397998480097,Juice Bar
8418,Noho,40.72325901885768,-73.98843368023597,Frank Restaurant,40.7269388318875,-73.9888987815173,Italian Restaurant
8419,Noho,40.72325901885768,-73.98843368023597,New York Theatre Workshop,40.72654522036785,-73.99007971246697,Theater
8420,Noho,40.72325901885768,-73.98843368023597,Extra Butter,40.71944317430965,-73.98955176365668,Shoe Store
8421,Noho,40.72325901885768,-73.98843368023597,M'Finda Kalunga Garden,40.72100492312678,-73.99182755152665,Garden
8422,Noho,40.72325901885768,-73.98843368023597,Overthrow Boxing NYC,40.725369167319876,-73.99279305046126,Boxing Gym
8423,Noho,40.72325901885768,-73.98843368023597,Sugar Sweet Sunshine,40.71971017154597,-73.98709621992379,Cupcake Shop
8424,Noho,40.72325901885768,-73.98843368023597,Fish Cheeks,40.725861003633504,-73.99253343981425,Thai Restaurant
8425,Noho,40.72325901885768,-73.98843368023597,Essex Taqueria,40.719612,-73.987867,Mexican Restaurant
8426,Noho,40.72325901885768,-73.98843368023597,Coffee Project,40.727153,-73.989527,Coffee Shop
8427,Noho,40.72325901885768,-73.98843368023597,Aoi Kitchen,40.726862,-73.987524,Japanese Restaurant
8428,Noho,40.72325901885768,-73.98843368023597,The Hole,40.72503298679667,-73.99257123470306,Art Gallery
8429,Noho,40.72325901885768,-73.98843368023597,Toy Tokyo,40.72708193430287,-73.98899022769537,Toy / Game Store
8430,Noho,40.72325901885768,-73.98843368023597,"Love, Adorned",40.72404376166192,-73.99367873981424,Jewelry Store
8431,Noho,40.72325901885768,-73.98843368023597,Amor y Amargo,40.725732235492906,-73.98429661989212,Cocktail Bar
8432,Noho,40.72325901885768,-73.98843368023597,Secchu Yokota,40.72275603860404,-73.98314391880389,Japanese Restaurant
8433,Noho,40.72325901885768,-73.98843368023597,Elsewhere Espresso,40.72668296829158,-73.9868668458708,Coffee Shop
8434,Noho,40.72325901885768,-73.98843368023597,Malai Marke,40.72696532968242,-73.98757884831493,Indian Restaurant
8435,Civic Center,40.71522892046282,-74.00541529873355,Atera,40.71675176130724,-74.00571150855457,Molecular Gastronomy Restaurant
8436,Civic Center,40.71522892046282,-74.00541529873355,Gibney Dance Center Downtown,40.71392316324669,-74.0056614920451,Dance Studio
8437,Civic Center,40.71522892046282,-74.00541529873355,Nish Nūsh,40.71553710116416,-74.00772452925565,Falafel Restaurant
8438,Civic Center,40.71522892046282,-74.00541529873355,Heyday,40.715726,-74.007767,Spa
8439,Civic Center,40.71522892046282,-74.00541529873355,African Burial Ground National Monument,40.71498975306652,-74.00552975826278,Monument / Landmark
8440,Civic Center,40.71522892046282,-74.00541529873355,CrossFit 212 TriBeCa,40.714537431170484,-74.00599852611592,Gym
8441,Civic Center,40.71522892046282,-74.00541529873355,Exceed Physical Culture,40.7156286200256,-74.0079922583853,Gym / Fitness Center
8442,Civic Center,40.71522892046282,-74.00541529873355,Racines,40.714754151461236,-74.0075806002039,French Restaurant
8443,Civic Center,40.71522892046282,-74.00541529873355,Escape Games NYC,40.717475,-74.004913,General Entertainment
8444,Civic Center,40.71522892046282,-74.00541529873355,Modern Martial Arts NYC Tribeca,40.71543099173628,-74.00736173096483,Martial Arts Dojo
8445,Civic Center,40.71522892046282,-74.00541529873355,Takahachi,40.71652647412374,-74.00810108466207,Sushi Restaurant
8446,Civic Center,40.71522892046282,-74.00541529873355,Kula Yoga Project,40.714342290158086,-74.00809356840004,Yoga Studio
8447,Civic Center,40.71522892046282,-74.00541529873355,Sophie's Cuban Cuisine,40.71480295894467,-74.00765642063459,Cuban Restaurant
8448,Civic Center,40.71522892046282,-74.00541529873355,Los Tacos No. 1,40.714267,-74.008756,Taco Place
8449,Civic Center,40.71522892046282,-74.00541529873355,Water4Dogs Rehabilitaion Center,40.71683833242527,-74.00592175519765,Medical Center
8450,Civic Center,40.71522892046282,-74.00541529873355,Philip Williams Posters,40.71528423132827,-74.00878093952018,Antique Shop
8451,Civic Center,40.71522892046282,-74.00541529873355,Aire Ancient Baths,40.718141411641234,-74.00494121234846,Spa
8452,Civic Center,40.71522892046282,-74.00541529873355,Woops!,40.7163977921964,-74.00503245546732,Bakery
8453,Civic Center,40.71522892046282,-74.00541529873355,Y7 Studio - Tribeca,40.7178305720227,-74.0062042065723,Gym / Fitness Center
8454,Civic Center,40.71522892046282,-74.00541529873355,Foley Square,40.7145088132257,-74.00291919708252,Park
8455,Civic Center,40.71522892046282,-74.00541529873355,Tiny's and the Bar Upstairs,40.71679304855808,-74.00821998878457,American Restaurant
8456,Civic Center,40.71522892046282,-74.00541529873355,Two Hands Restaurant & Bar,40.71793729407671,-74.0056947993655,Australian Restaurant
8457,Civic Center,40.71522892046282,-74.00541529873355,The Odeon,40.71701011409906,-74.00804244562225,French Restaurant
8458,Civic Center,40.71522892046282,-74.00541529873355,Takahachi Bakery,40.713652845301894,-74.0088038953017,Bakery
8459,Civic Center,40.71522892046282,-74.00541529873355,Ward III,40.715885126086015,-74.00871361902418,Cocktail Bar
8460,Civic Center,40.71522892046282,-74.00541529873355,Korin,40.71482437714839,-74.00940425461492,Furniture / Home Store
8461,Civic Center,40.71522892046282,-74.00541529873355,Khe-Yo,40.716752816876635,-74.00858376295221,Asian Restaurant
8462,Civic Center,40.71522892046282,-74.00541529873355,City Hall Park,40.71241508549692,-74.00672422767822,Park
8463,Civic Center,40.71522892046282,-74.00541529873355,Weather Up,40.71674084163369,-74.0086664438893,Cocktail Bar
8464,Civic Center,40.71522892046282,-74.00541529873355,Little Park,40.715486585249735,-74.00913313510836,American Restaurant
8465,Civic Center,40.71522892046282,-74.00541529873355,Chipotle Mexican Grill,40.714606606499316,-74.00633473282073,Burrito Place
8466,Civic Center,40.71522892046282,-74.00541529873355,Primo’s,40.71550092965859,-74.00897677392395,Cocktail Bar
8467,Civic Center,40.71522892046282,-74.00541529873355,Gran Morsi,40.714246192274395,-74.00792514672226,Italian Restaurant
8468,Civic Center,40.71522892046282,-74.00541529873355,Think Coffee,40.71690888950524,-74.00393447886529,Coffee Shop
8469,Civic Center,40.71522892046282,-74.00541529873355,Evening Bar,40.71530064805699,-74.00934703247239,Hotel Bar
8470,Civic Center,40.71522892046282,-74.00541529873355,Chambers Street Wines,40.715773063928374,-74.00971823312332,Wine Shop
8471,Civic Center,40.71522892046282,-74.00541529873355,Smyth Hotel,40.7151439,-74.0091826,Hotel
8472,Civic Center,40.71522892046282,-74.00541529873355,SKY TING YOGA,40.71812415369316,-74.00305076100503,Yoga Studio
8473,Civic Center,40.71522892046282,-74.00541529873355,Aahar Indian Cuisine,40.71330656515891,-74.00799405698501,Indian Restaurant
8474,Civic Center,40.71522892046282,-74.00541529873355,Playgarden,40.71820176415592,-74.00524750889353,Playground
8475,Civic Center,40.71522892046282,-74.00541529873355,Babesta,40.71476,-74.00928,Baby Store
8476,Civic Center,40.71522892046282,-74.00541529873355,Hungry Ghost,40.71537908911408,-74.00747585756598,Coffee Shop
8477,Civic Center,40.71522892046282,-74.00541529873355,The Class by Taryn Toomey,40.71275251771485,-74.00873355601571,Gym / Fitness Center
